"","full_address","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","sold_date","sold_year","n1_total","total_credit_amt","taxable_income_amt","mortgageint_amt","p_mortgageint_nr","inctax_amt","p_unemploy_nr","agi_amt","num_dependents","p_re_taxes_nr","agi_bucket"
"1","02 Trouble Ln, Smyrna, DE, 19977","for_sale",515990,4,3,0.28,"02 Trouble Ln","Smyrna","Delaware","19977",3000,2014-12-22,"2014",10680,0.430524344569288,35.4331460674157,2.69176029962547,0.296816479400749,5.23913857677903,0.0627340823970037,54.6373595505618,0.658239700374532,0.306179775280899,2.51029962546817
"2","1 Academy Cir Unit 109, Philadelphia, PA, 19146","for_sale",399000,1,1,NA,"1 Academy Cir Unit 109","Philadelphia","Pennsylvania","19146",921,2012-06-26,"2012",17850,0.247170868347339,44.2308683473389,2.1466106442577,0.207282913165266,8.76935574229692,0.092436974789916,61.263137254902,0.477310924369748,0.224649859943978,2.3624649859944
"3","1 Avery St Apt 29C, Boston, MA, 02111","for_sale",1895000,2,3,0.03,"1 Avery St Apt 29C","Boston","Massachusetts","02111",1504,2010-06-01,"2010",2932,2.18963165075034,181.272510231924,4.32878584583902,0.21623468622101,49.4096180081855,0.0972033424283765,220.56275579809,0.317530695770805,0.269099590723056,2.67769440654843
"4","1 Avery St Ph 2A, Boston, MA, 02111","for_sale",8900000,5,6,NA,"1 Avery St Ph 2A","Boston","Massachusetts","02111",4421,2011-09-09,"2011",2940,0.727891156462585,143.234693877551,3.50102044217687,0.199659897959184,38.4676870748299,0.0826531292517007,175.960884353742,0.313945578231293,0.254761904761905,2.68673469387755
"5","1 Barway Ln, Cumberland, RI, 02864","for_sale",644500,5,3,0.82,"1 Barway Ln","Cumberland","Rhode Island","02864",2400,2014-07-11,"2014",17330,0.377899596076169,52.3380265435661,2.81032890940565,0.350836699365263,9.35885747259088,0.0825158684362377,72.9779572994807,0.532602423542989,0.397576457010964,2.85458742065782
"6","1 Bittersweet Dr, West Chester, PA, 19382","for_sale",4750000,6,11,7.37,"1 Bittersweet Dr","West Chester","Pennsylvania","19382",18001,2014-04-04,"2014",24470,0.529342051491622,95.3301185124642,3.93543114017164,0.384552513281569,21.7779321618308,0.0420923579893747,119.750183898651,0.563547200653862,0.451164691458929,3.22108704536167
"7","1 Broad St Unit 10F, Stamford, CT, 06901","for_sale",5e+05,2,3,NA,"1 Broad St Unit 10F","Stamford","Connecticut","06901",1530,2011-10-04,"2011",4168,2.94601727447217,98.6825815738964,1.73752401631478,0.134836876199616,22.5607005758157,0.0726967610364683,122.024232245681,0.318857965451056,0.153790786948177,2.93881957773512
"8","1 Broad St Unit 32C, Stamford, CT, 06901","for_sale",875000,3,4,NA,"1 Broad St Unit 32C","Stamford","Connecticut","06901",1863,2013-08-29,"2013",4220,2.52298578199052,99.1028436018957,1.61919431279621,0.130331753554502,23.8109004739336,0.0592417061611374,120.399289099526,0.305687203791469,0.149289099526066,3.00947867298578
"9","1 Brush Pasture Ln Unit 219, Portland, CT, 06480","for_sale",133000,1,1,NA,"1 Brush Pasture Ln Unit 219","Portland","Connecticut","06480",840,2013-06-14,"2013",4760,0.390756302521008,55.7554621848739,2.92247899159664,0.403361344537815,10.019537815126,0.0945378151260504,77.4991596638655,0.516806722689076,0.491596638655462,2.98529411764706
"10","1 Central Park W Unit 1100, New York City, NY, 10023","for_sale",3495000,2,3,NA,"1 Central Park W Unit 1100","New York City","New York","10023",1340,2010-02-16,"2010",34540,1.24053271569195,209.685089751013,4.8541980312681,0.311870295309786,58.0557035321367,0.0809206716850029,267.903792704111,0.257064273306312,0.351013317892299,3.57921250723799
"11","1 Central Park W Unit 1500, New York, NY, 10023","for_sale",3950000,2,3,NA,"1 Central Park W Unit 1500","New York","New York","10023",1340,2013-12-31,"2013",33900,1.67427728613569,254.536489675516,3.82607669616519,0.309144542772861,75.8916519174041,0.0542772861356932,315.896548672566,0.279941002949853,0.351622418879056,3.78171091445428
"12","1 Central Park W Unit 25C, New York, NY, 10023","for_sale",6995000,2,3,NA,"1 Central Park W Unit 25C","New York","New York","10023",1591,2012-06-19,"2012",34110,1.23503371445324,256.777601876283,4.13204338903547,0.311638815596599,68.7192612137203,0.0642040457343887,320.455262386397,0.276165347405453,0.354734681911463,3.73585458809733
"13","1 Central Park W Unit 30E, New York City, NY, 10023","for_sale",3450000,2,3,NA,"1 Central Park W Unit 30E","New York City","New York","10023",1444,2013-11-01,"2013",33900,1.67427728613569,254.536489675516,3.82607669616519,0.309144542772861,75.8916519174041,0.0542772861356932,315.896548672566,0.279941002949853,0.351622418879056,3.78171091445428
"14","1 Central Park W Unit 38B, New York, NY, 10023","for_sale",5375000,2,3,NA,"1 Central Park W Unit 38B","New York","New York","10023",1600,2012-12-07,"2012",34110,1.23503371445324,256.777601876283,4.13204338903547,0.311638815596599,68.7192612137203,0.0642040457343887,320.455262386397,0.276165347405453,0.354734681911463,3.73585458809733
"15","1 Central Park W Unit 408, New York City, NY, 10023","for_sale",1500000,1,2,NA,"1 Central Park W Unit 408","New York City","New York","10023",NA,2010-08-24,"2010",34540,1.24053271569195,209.685089751013,4.8541980312681,0.311870295309786,58.0557035321367,0.0809206716850029,267.903792704111,0.257064273306312,0.351013317892299,3.57921250723799
"16","1 Claridge Dr Apt 215, Verona, NJ, 07044","for_sale",239000,1,2,NA,"1 Claridge Dr Apt 215","Verona","New Jersey","07044",NA,2014-03-03,"2014",7050,0.322695035460993,86.6851063829787,4.26709219858156,0.426950354609929,18.9948936170213,0.0581560283687943,116.074468085106,0.577304964539007,0.547517730496454,3.43120567375887
"17","1 Clifford Dr, Park Ridge, NJ, 07656","for_sale",849900,3,4,0.29,"1 Clifford Dr","Park Ridge","New Jersey","07656",NA,2011-11-10,"2011",4378,0.461626313385107,81.9275925079945,5.13796253997259,0.404751027866606,18.3947007766103,0.0920511649154865,112.913659205116,0.641617176793056,0.546139789858383,3.25628140703518
"18","1 Clipper Ct, Atlantic City, NJ, 08401","for_sale",189900,3,3,0.04,"1 Clipper Ct","Atlantic City","New Jersey","08401",1260,2013-12-20,"2013",17780,0.190776152980877,13.4352080989876,0.529246344206974,0.0798650168728909,1.9099550056243,0.149606299212598,28.3063554555681,0.854893138357705,0.102362204724409,1.58436445444319
"19","1 Collins Ln, Essex, CT, 06426","for_sale",950000,3,4,0.48,"1 Collins Ln","Essex","Connecticut","06426",2744,2010-03-11,"2010",1793,0.740100390407139,107.832682654769,5.76687116564417,0.416620189626325,24.4244283324038,0.080870105967652,143.343000557724,0.379252649191299,0.568878973786949,3.37088678192973
"20","1 Columbia Ave, Cliffside Park, NJ, 07010","for_sale",5190000,5,5,0.22,"1 Columbia Ave","Cliffside Park","New Jersey","07010",NA,2013-05-09,"2013",11550,0.304588744588745,47.7535064935065,2.15679653679654,0.219047619047619,9.50632034632035,0.0770562770562771,67.9815584415584,0.491774891774892,0.293506493506493,2.59047619047619
"21","1 Concord Dr, Livingston, NJ, 07039","for_sale",579000,4,2,0.15,"1 Concord Dr","Livingston","New Jersey","07039",1457,2012-03-16,"2012",13950,0.790824372759857,157.068817204301,5.9631541218638,0.447311827956989,54.113476702509,0.0752688172043011,273.085161290323,0.767741935483871,0.602867383512545,3.61290322580645
"22","1 Cottontail Rd, Norwalk, CT, 06854","for_sale",699000,4,3,0.52,"1 Cottontail Rd","Norwalk","Connecticut","06854",1458,2014-09-11,"2014",14540,0.27585969738652,41.6906464924347,2.05852819807428,0.208390646492435,8.2757909215956,0.0756533700137552,61.0499312242091,0.591471801925722,0.246905089408528,2.36863823933975
"23","1 Cross Way, Mendham Township, NJ, 07945","for_sale",1599000,3,4,5.01,"1 Cross Way","Mendham Township","New Jersey","07945",NA,2010-01-06,"2010",4513,5.03279415023266,207.695546199867,10.3022379791713,0.504985597163749,54.0939508087747,0.0653667183691558,264.154664303124,0.877908265012187,0.629736317305562,3.87192554841569
"24","1 Crow Hollow Ln, Westport, CT, 06880","for_sale",619000,2,2,1,"1 Crow Hollow Ln","Westport","Connecticut","06880",916,2012-09-26,"2012",12700,1.7840157480315,308.152913385827,9.39511811023622,0.450393700787402,83.7892913385827,0.0559055118110236,377.335433070866,0.753543307086614,0.582677165354331,3.77165354330709
"25","1 Crows Nest Cir, West Chester, PA, 19382","for_sale",1750000,5,6,1.9,"1 Crows Nest Cir","West Chester","Pennsylvania","19382",8800,2014-09-30,"2014",24470,0.529342051491622,95.3301185124642,3.93543114017164,0.384552513281569,21.7779321618308,0.0420923579893747,119.750183898651,0.563547200653862,0.451164691458929,3.22108704536167
"26","1 Deming Ln, Cromwell, CT, 06416","for_sale",679900,6,4,1.82,"1 Deming Ln","Cromwell","Connecticut","06416",3184,2011-06-08,"2011",7464,0.358386923901393,54.547293676313,3.60972668810289,0.426848874598071,10.300911039657,0.105975361736334,76.3633440514469,0.489549839228296,0.503617363344051,2.90527867095391
"27","1 E 66th St Apt 4D, New York City, NY, 10065","for_sale",3100000,2,2,NA,"1 E 66th St Apt 4D","New York City","New York","10065",1500,2010-12-02,"2010",15471,1.94848426087519,273.111046474048,4.45775967940017,0.265787602611337,75.7786180595954,0.0663176265270506,354.119384655161,0.249369788636804,0.309482257126236,3.59239868140392
"28","1 E Meadow Way Unit 1, Manchester, NH, 03109","for_sale",259900,3,1,NA,"1 E Meadow Way Unit 1","Manchester","New Hampshire","03109",1920,2012-10-24,"2012",5390,0.385528756957328,38.6115027829314,2.82207792207792,0.319109461966605,5.92504638218924,0.0686456400742115,56.1933209647495,0.49721706864564,0.341372912801484,2.569573283859
"29","1 Elliott Rd, Broomall, PA, 19008","for_sale",635000,4,3,0.47,"1 Elliott Rd","Broomall","Pennsylvania","19008",2754,2014-10-06,"2014",10640,0.398214285714286,59.6342105263158,2.98862781954887,0.343045112781955,11.484962406015,0.0451127819548872,81.2623120300752,0.546992481203007,0.420112781954887,2.89191729323308
"30","1 Gold St Apt 18G, Hartford, CT, 06103","for_sale",159000,1,1,NA,"1 Gold St Apt 18G","Hartford","Connecticut","06103",809,2012-12-17,"2012",1020,0.313725490196078,79.6274509803922,1.32352941176471,0.137254901960784,17.4303921568627,0.0490196078431373,106.828431372549,0.166666666666667,0.176470588235294,3.09803921568627
"31","1 Hillas Ln, Chester Township, NJ, 07930","for_sale",995000,4,4,2.02,"1 Hillas Ln","Chester Township","New Jersey","07930",NA,2014-09-16,"2014",4100,1.06609756097561,166.608292682927,6.47121951219512,0.448780487804878,45.039512195122,0.0292682926829268,206.409756097561,0.731707317073171,0.570731707317073,3.59756097560976
"32","1 Houperts Way, Clinton, CT, 06413","for_sale",225000,NA,NA,3.14,"1 Houperts Way","Clinton","Connecticut","06413",NA,2013-11-25,"2013",6840,0.319444444444444,49.8173976608187,3.17266081871345,0.37719298245614,9.17353801169591,0.0935672514619883,71.4010233918129,0.482456140350877,0.440058479532164,2.7733918128655
"33","1 Huntington Ave Apt 404, Boston, MA, 02116","for_sale",3750000,2,3,0.04,"1 Huntington Ave Apt 404","Boston","Massachusetts","02116",1905,2014-05-30,"2014",10660,3.40797373358349,452.734333958724,4.20506566604128,0.268292682926829,125.153095684803,0.0337711069418387,549.900844277674,0.187617260787992,0.361163227016886,3.74108818011257
"34","1 Jamie Ln Apt 1D, Manchester, CT, 06042","for_sale",199900,3,3,NA,"1 Jamie Ln Apt 1D","Manchester","Connecticut","06042",1432,2014-12-23,"2014",12450,0.34144578313253,41.3314859437751,1.6085140562249,0.263453815261044,6.54032128514056,0.0690763052208835,59.536546184739,0.433734939759036,0.312449799196787,2.67550200803213
"35","1 John St Apt 19, Haledon, NJ, 07508","for_sale",269000,2,2,NA,"1 John St Apt 19","Haledon","New Jersey","07508",1270,2010-07-14,"2010",10949,0.476116540323317,35.7534934697233,3.22604804091698,0.28888482966481,6.17736779614577,0.176363138186136,56.4932870581788,0.648917709379852,0.362224860717874,2.39017261850397
"36","1 Juneberry Ln Unit 1, Ridgefield, CT, 06877","for_sale",315000,2,2,NA,"1 Juneberry Ln Unit 1","Ridgefield","Connecticut","06877",1190,2014-12-22,"2014",11590,0.991803278688525,182.269283865401,6.73183779119931,0.454702329594478,50.5601380500431,0.0388265746333046,224.955478861087,0.740293356341674,0.566867989646247,3.68938740293356
"37","1 Laurent Rd Apt 4, Salem, MA, 01970","for_sale",299999,2,1,NA,"1 Laurent Rd Apt 4","Salem","Massachusetts","01970",773,2013-01-31,"2013",21530,0.276962378077102,38.7751045053414,2.13051555968416,0.256386437529029,6.53836507199257,0.0780306549001393,55.9189967487227,0.427310729215049,0.292614955875523,2.45796562935439
"38","1 Main St Apt 4F, Brooklyn, NY, 11201","for_sale",1699000,1,2,NA,"1 Main St Apt 4F","Brooklyn","New York","11201",1293,2013-12-13,"2013",29680,0.934535040431267,138.101381401617,3.66431940700809,0.274595687331536,36.766307277628,0.0569407008086253,172.261758760108,0.336253369272237,0.288409703504043,3.46192722371968
"39","1 N Branch River Rd, Branchburg Township, NJ, 08876","for_sale",465000,3,2,0.46,"1 N Branch River Rd","Branchburg Township","New Jersey","08876",NA,2013-10-04,"2013",11250,0.321866666666667,60.0280888888889,3.19155555555556,0.353777777777778,11.9159111111111,0.0835555555555555,83.0118222222222,0.587555555555556,0.437333333333333,2.95733333333333
"40","1 N Kelly Mountain Rd, New Milford, CT, 06776","for_sale",1250000,6,6,5.62,"1 N Kelly Mountain Rd","New Milford","Connecticut","06776",7000,2012-04-27,"2012",13200,0.385454545454545,49.1002272727273,4.0025,0.406060606060606,8.81780303030303,0.096969696969697,71.5709090909091,0.58030303030303,0.459848484848485,2.77045454545455
"41","1 Oyster Bay Rd Apt A, Absecon, NJ, 08201","for_sale",79900,2,1,NA,"1 Oyster Bay Rd Apt A","Absecon","New Jersey","08201",NA,2011-04-26,"2011",5315,0.361241768579492,33.1712135465663,2.44684854186265,0.309877704609595,5.17309501411101,0.193414882408278,51.9787394167451,0.604515522107244,0.370084666039511,2.37723424270931
"42","1 Pine View Cir, New Milford, CT, 06776","for_sale",579900,4,5,0.78,"1 Pine View Cir","New Milford","Connecticut","06776",3034,2011-09-28,"2011",13062,0.411958352472822,46.9244372990354,4.48239167049456,0.427346501301485,8.38041647527178,0.112540192926045,69.2879344663911,0.598223855458582,0.476726381871076,2.76213443576788
"43","1 Potter Rd, Scarsdale, NY, 10583","for_sale",860000,4,2,0.12,"1 Potter Rd","Scarsdale","New York","10583",1596,2014-12-22,"2014",18880,3.31896186440678,378.364459745763,6.61626059322034,0.432733050847458,115.909480932203,0.0259533898305085,446.045497881356,0.732521186440678,0.576271186440678,3.88824152542373
"44","1 Powers St Apt 502, Brooklyn, NY, 11211","for_sale",1175000,1,1,NA,"1 Powers St Apt 502","Brooklyn","New York","11211",871,2010-09-24,"2010",39009,0.251890589351175,31.5271603988823,1.14663282832167,0.0725986310851342,5.93524571252788,0.098643902689123,47.3951139480633,0.667205003973442,0.0740341972365352,2.08977415468225
"45","1 Prescott St Apt 301, Boston, MA, 02128","for_sale",499000,2,1,NA,"1 Prescott St Apt 301","Boston","Massachusetts","02128",1014,2014-10-20,"2014",20370,0.280216003927344,25.152675503191,0.665733922434953,0.0839469808541973,3.67628865979381,0.0648011782032401,40.0023564064801,0.543446244477172,0.0918016691212568,2.02356406480118
"46","1 Quail Holw Unit 1, Enfield, CT, 06082","for_sale",279900,2,2,NA,"1 Quail Holw Unit 1","Enfield","Connecticut","06082",1296,2011-07-15,"2011",21123,0.362495857595985,36.3014723287412,2.57780618283388,0.348103962505326,5.5248307532074,0.144013634426928,54.1308999668608,0.494342659660086,0.396818633716802,2.51716138806041
"47","1 Queens Ct, Mendham Township, NJ, 07960","for_sale",1850000,5,6,3.01,"1 Queens Ct","Mendham Township","New Jersey","07960",6950,2011-09-13,"2011",20968,0.474961846623426,107.808899275086,4.94458222052652,0.341425028615032,26.6301983975582,0.0852727966425029,139.770221289584,0.557039297977871,0.439860740175506,3.14398130484548
"48","1 Raskin Rd, Morris Twp, NJ, 07960","for_sale",975000,5,4,0.71,"1 Raskin Rd","Morris Twp","New Jersey","07960",3655,2013-11-18,"2013",21320,0.774343339587242,117.494183864916,3.99910881801126,0.324108818011257,30.5010318949343,0.0553470919324578,148.659849906191,0.530487804878049,0.423076923076923,3.20590994371482
"49","1 Regency Pl Unit 311, Woodbridge Proper, NJ, 07095","for_sale",289900,2,2,NA,"1 Regency Pl Unit 311","Woodbridge Proper","New Jersey","07095",1404,2011-02-25,"2011",10141,0.478848239818558,49.4867370081846,2.64983729415245,0.291884429543438,8.94122867567301,0.127502228577063,72.8784143575584,0.636919435953062,0.355980672517503,2.71659599645005
"50","1 Rockage Rd, Warren Twp, NJ, 07059","for_sale",1350000,4,6,1.52,"1 Rockage Rd","Warren Twp","New Jersey","07059",NA,2013-08-05,"2013",7880,0.769416243654822,163.758502538071,5.87918781725888,0.4251269035533,45.4345177664975,0.0558375634517767,204.614340101523,0.700507614213198,0.572335025380711,3.61167512690355
"51","1 Roger Rd, Great Barrington, MA, 01230","for_sale",649000,3,3,0.19,"1 Roger Rd","Great Barrington","Massachusetts","01230",1876,2012-11-01,"2012",3720,0.338709677419355,48.0110215053763,2.40672043010753,0.263440860215054,8.70456989247312,0.0779569892473118,69.5599462365591,0.395161290322581,0.341397849462366,2.38978494623656
"52","1 S New Hampshire Ave, Atlantic City, NJ, 08401","for_sale",389000,NA,NA,0.03,"1 S New Hampshire Ave","Atlantic City","New Jersey","08401",NA,2012-05-11,"2012",18000,0.194722222222222,13.7466666666667,0.633444444444444,0.0872222222222222,1.95455555555556,0.271666666666667,28.7121666666667,0.882222222222222,0.112222222222222,1.58833333333333
"53","1 Shawnee Ave, Rockaway, NJ, 07866","for_sale",379000,2,2,0.17,"1 Shawnee Ave","Rockaway","New Jersey","07866",NA,2013-01-09,"2013",11880,0.37003367003367,57.1564814814815,3.54469696969697,0.39983164983165,10.7367845117845,0.0808080808080808,80.827861952862,0.574915824915825,0.505050505050505,3.01767676767677
"54","1 Southern Slope Ter, Mendham Township, NJ, 07960","for_sale",1449000,5,5,6.07,"1 Southern Slope Ter","Mendham Township","New Jersey","07960",NA,2014-04-15,"2014",21320,0.757551594746717,126.461538461538,3.85215759849906,0.320356472795497,32.3988273921201,0.0454971857410882,157.357879924953,0.517823639774859,0.419324577861163,3.26454033771107
"55","1 Spring St Apt 1504, New Brunswick, NJ, 08901","for_sale",499999,2,2,0,"1 Spring St Apt 1504","New Brunswick","New Jersey","08901",1310,2013-01-18,"2013",19570,0.306234031681145,18.5185487991824,0.77230454777721,0.0878896269800715,2.97112927950945,0.0628513030148186,34.6759325498212,1.00766479305059,0.103219213081247,1.75370464997445
"56","1 Stark Pl, Edison, NJ, 08820","for_sale",699000,5,3,0.4,"1 Stark Pl","Edison","New Jersey","08820",2688,2014-02-28,"2014",17860,0.491433370660694,87.1431131019037,3.34132138857783,0.36562150055991,18.9298992161254,0.0481522956326988,115.726875699888,0.764277715565509,0.49552071668533,3.42889137737962
"57","1 State Rt 5, Fort Lee, NJ, 07024","for_sale",2495777,6,7,0.23,"1 State Rt 5","Fort Lee","New Jersey","07024",NA,2014-10-17,"2014",18330,0.430987452264048,73.1448990725586,2.4670485542826,0.320785597381342,15.8269503546099,0.0452809601745772,97.4470267321331,0.455537370430987,0.383524277141298,3.05728314238953
"58","1 Stony Point Rd W, Westport, CT, 06880","for_sale",5400000,6,9,1.83,"1 Stony Point Rd W","Westport","Connecticut","06880",6875,2014-06-02,"2014",12640,1.82294303797468,343.744303797468,8.39485759493671,0.433544303797468,103.429272151899,0.0340189873417722,406.615743670886,0.719936708860759,0.574367088607595,3.86075949367089
"59","1 Tamarac Rd, Westport, CT, 06880","for_sale",2799000,6,6,0.38,"1 Tamarac Rd","Westport","Connecticut","06880",4500,2014-10-03,"2014",12640,1.82294303797468,343.744303797468,8.39485759493671,0.433544303797468,103.429272151899,0.0340189873417722,406.615743670886,0.719936708860759,0.574367088607595,3.86075949367089
"60","1 Trafalgar Dr, Plattsburgh, NY, 12901","for_sale",329000,4,3,0.27,"1 Trafalgar Dr","Plattsburgh","New York","12901",2296,2013-08-27,"2013",14200,0.278802816901408,32.9037323943662,1.02859154929577,0.176760563380282,5.53119718309859,0.0894366197183099,49.3611971830986,0.455633802816901,0.211971830985915,2.21971830985916
"61","1 Trish Ct, Matawan, NJ, 07747","for_sale",788000,4,3,0.18,"1 Trish Ct","Matawan","New Jersey","07747",2181,2012-05-14,"2012",15360,0.353776041666667,56.2509114583333,4.02291666666667,0.412760416666667,10.4655598958333,0.134114583333333,80.71328125,0.611328125,0.494791666666667,3.04361979166667
"62","1 Turner Dr, Greenwich, CT, 06831","for_sale",2700000,5,4,1.14,"1 Turner Dr","Greenwich","Connecticut","06831",2776,2011-02-14,"2011",7447,4.2709816033302,443.641197797771,8.05666711427421,0.340271250167853,118.853229488385,0.0551900093997583,546.03477910568,0.601181683899557,0.480999060024171,3.48811601987377
"63","1 W 67th St Unit 506, New York City, NY, 10023","for_sale",3495000,2,3,NA,"1 W 67th St Unit 506","New York City","New York","10023",NA,2012-07-02,"2012",34110,1.23503371445324,256.777601876283,4.13204338903547,0.311638815596599,68.7192612137203,0.0642040457343887,320.455262386397,0.276165347405453,0.354734681911463,3.73585458809733
"64","1 W Exchange St Unit 2802, Providence, RI, 02903","for_sale",599900,1,2,NA,"1 W Exchange St Unit 2802","Providence","Rhode Island","02903",1038,2010-03-10,"2010",3724,0.491944146079484,55.249462943072,1.71428571428571,0.136680988184748,12.703007518797,0.09855,77.0537056928034,0.237916219119227,0.167561761546724,2.28464017185822
"65","1 Weatherly Rd, Delran, NJ, 08075","for_sale",319000,3,4,0.06,"1 Weatherly Rd","Delran","New Jersey","08075",1926,2014-05-29,"2014",14470,0.345473393227367,39.7814789219074,2.31492743607464,0.326192121630961,6.36696613683483,0.0801658604008293,59.7758120248791,0.588804422944022,0.384243261921216,2.60124395300622
"66","1 Wistar Pl Unit 1, Boston, MA, 02129","for_sale",699900,1,2,NA,"1 Wistar Pl Unit 1","Boston","Massachusetts","02129",1058,2011-12-23,"2011",9484,0.271509911429776,81.9212357654998,4.33045128637706,0.302720371151413,18.442534795445,0.0780261493040911,103.495676929566,0.336145086461409,0.329607760438633,3.10143399409532
"67","1 Woodfield Rd, Green Township, NJ, 07821","for_sale",895000,4,5,4.41,"1 Woodfield Rd","Green Township","New Jersey","07821",4245,2012-09-10,"2012",4280,0.4,64.6301401869159,4.68130841121495,0.467289719626168,13.0091121495327,0.135514018691589,91.0651869158878,0.661214953271028,0.55607476635514,3.12383177570093
"68","1 Woodland Ave, North Haven, CT, 06473","for_sale",299000,3,2,0.28,"1 Woodland Ave","North Haven","Connecticut","06473",1580,2012-10-02,"2012",12460,0.391733547351525,59.1971107544141,3.32865168539326,0.384430176565008,10.995746388443,0.0979133226324237,82.0848314606742,0.520866773675762,0.471107544141252,2.91332263242376
"69","10 Aiken Ct, Plattsburgh, NY, 12903","for_sale",325000,3,2,0.19,"10 Aiken Ct","Plattsburgh","New York","12903",1919,2011-08-16,"2011",724.0001,0.230663089687419,39.4019283975237,1.7251381595113,0.285911838962453,6.56077271260045,0.073204962264508,57.0731966749728,0.310773575860003,0.361878679298525,2.54005572651164
"70","10 Arden Ave, Ewing, NJ, 08638","for_sale",325000,4,2,0.18,"10 Arden Ave","Ewing","New Jersey","08638",1584,2013-09-10,"2013",10380,0.29383429672447,27.7719653179191,1.69084778420039,0.239884393063584,4.1733140655106,0.0973025048169557,45.0670520231214,0.613680154142582,0.289980732177264,2.19460500963391
"71","10 Augustus Ln, Greenwich, CT, 06830","for_sale",3895000,5,6,0.67,"10 Augustus Ln","Greenwich","Connecticut","06830",4917,2011-02-01,"2011",11982,5.72375229510933,411.693623768987,6.2908529460858,0.272742447003839,109.663244867301,0.0630111834418294,511.544233016191,0.592305124353196,0.368886663328326,3.25287931897847
"72","10 Bailey Ave, Darien, CT, 06820","for_sale",1300000,3,3,0.24,"10 Bailey Ave","Darien","Connecticut","06820",2140,2013-06-17,"2013",9310,2.94156820622986,413.523093447905,9.70429645542428,0.460794844253491,131.250805585392,0.0451127819548872,487.018367346939,0.945220193340494,0.578947368421053,3.94522019334049
"73","10 Beechwood Blvd, Trevose, PA, 19053","for_sale",699000,5,4,0.32,"10 Beechwood Blvd","Trevose","Pennsylvania","19053",3805,2011-12-22,"2011",14042,0.357356501922803,42.1770403076485,3.31420025637374,0.353012391397237,7.17654180316194,0.13110667996012,61.8513032331577,0.526848027346532,0.405141717704031,2.60262070930067
"74","10 Bleecker St Unit TH1, New York City, NY, 10012","for_sale",3250000,3,2,NA,"10 Bleecker St Unit TH1","New York City","New York","10012",2000,2013-07-03,"2013",12780,1.1943661971831,172.526525821596,2.28090766823161,0.151799687010955,49.4896713615023,0.0422535211267606,209.909154929577,0.194053208137715,0.179186228482003,3.40766823161189
"75","10 Brians Way, Princeton Junction, NJ, 08550","for_sale",799000,4,3,0.54,"10 Brians Way","Princeton Junction","New Jersey","08550",2549,2013-05-31,"2013",9100,0.786153846153846,145.224725274725,4.98098901098901,0.441758241758242,37.2987912087912,0.056043956043956,182.274725274725,0.828571428571429,0.589010989010989,3.85934065934066
"76","10 Briarwood Dr, Old Bridge, NJ, 07747","for_sale",749900,4,3,0.46,"10 Briarwood Dr","Old Bridge","New Jersey","07747",NA,2012-07-12,"2012",15360,0.353776041666667,56.2509114583333,4.02291666666667,0.412760416666667,10.4655598958333,0.134114583333333,80.71328125,0.611328125,0.494791666666667,3.04361979166667
"77","10 Brighton Ave, Staten Island, NY, 10301","for_sale",499999,NA,2,0.06,"10 Brighton Ave","Staten Island","New York","10301",2875,2014-07-03,"2014",17770,0.281148002250985,45.146539110861,2.20140686550366,0.216657287563309,8.92656162070906,0.0512099043331458,65.9558244231851,0.631963984243106,0.249859313449634,2.51997749015194
"78","10 Castle Ct, Thiells, NY, 10984","for_sale",575000,4,2,0.29,"10 Castle Ct","Thiells","New York","10984",2088,2013-05-06,"2013",1310,0.319847328244275,53.8847328244275,3.97175572519084,0.435114503816794,9.51450381679389,0.0687022900763359,79.6671755725191,0.610687022900763,0.519083969465649,3.12977099236641
"79","10 Cedar Ln, Weston, CT, 06883","for_sale",1895000,5,4,2.11,"10 Cedar Ln","Weston","Connecticut","06883",3259,2011-07-01,"2011",4463,1.08693703786691,245.096571812682,11.7060273358727,0.521174098140264,69.7790723728434,0.0548958323997311,309.320860407797,0.894913735155725,0.633430427963253,3.85503024871163
"80","10 Central Ave, Norwich, CT, 06360","for_sale",99000,2,1,0.1,"10 Central Ave","Norwich","Connecticut","06360",663,2010-03-17,"2010",18054,0.325523429710867,27.7328569846017,1.87742328569846,0.234795613160518,4.21180901739227,0.147224997230531,43.908330563864,0.515730586019719,0.265592112551235,2.12279827185111
"81","10 Choctaw Trl, Ringwood, NJ, 07456","for_sale",479900,3,3,0.56,"10 Choctaw Trl","Ringwood","New Jersey","07456",2211,2014-07-16,"2014",5850,0.355384615384615,72.5051282051282,4.26239316239316,0.476923076923077,14.8589743589744,0.0769230769230769,99.7709401709402,0.617094017094017,0.588034188034188,3.3008547008547
"82","10 Columbus Cir, Avon, CT, 06001","for_sale",219900,2,2,0.26,"10 Columbus Cir","Avon","Connecticut","06001",1050,2014-03-31,"2014",9220,0.703036876355748,137.456182212581,4.61735357917571,0.446854663774403,35.137852494577,0.0412147505422994,170.343492407809,0.612798264642082,0.577006507592191,3.60412147505423
"83","10 Comly Ct, Flourtown, PA, 19031","for_sale",369900,2,3,NA,"10 Comly Ct","Flourtown","Pennsylvania","19031",2508,2010-05-07,"2010",2251,0.533984895601955,76.4424700133274,4.69524655708574,0.407818747223456,16.4535761883607,0.0750777876499334,101.794757885384,0.563749444691248,0.508218569524656,3.01066192803199
